value,label,snippet
292,c3b1a05acd920957afdf8b39bccfb46e25b06e7e,"<h1>2. Eligibility</h1><p>You can get a CAS if you’re:</p><ul><li>completing a PhD or other doctorate that you started studying under your last Tier 4 (General) student visa</li><li>applying after working as a student union sabbatical officer to complete a qualification you started studying under your last Tier 4 (General) student visa</li><li>continuing your medical, dentistry or medical science degree after completing an intercalated course</li></ul>"
480,c3c0ef89201cf454e4d862104875533009c698d6,<h1>Indiana Head Start</h1><p>Pregnant women may also be eligible for Early Head Start.</p>
210,c3c2cb10eab6d8d8c2eb4c664628a0ee7eb4b71f,<h1>4. Selling overseas property</h1><p>You pay Capital Gains Tax when you ‘dispose of’ overseas property if you’re resident in the UK.</p>
539,c43a4f8cb61a4148450494b44dee7fa47d9f51e0,"<h2>Your nationality or residency status</h2><p>In most cases, all of the following must apply. You must:</p><ul><li>be living in the UK on the first day of your course</li><li>have been living in the UK, Channel Islands or Isle of Man for 3 years before starting your course</li><li>be a UK national or have ‘settled status’ (this means there are no restrictions on how long you can stay)</li></ul>"
233,c44d93269e1bb1e752dea01cda54682efe3ce0cf,<h2>Voluntary work</h2><p>You’re classed as doing voluntary work if you can only get certain limited benefits (for example reasonable travel or lunch expenses) and you’re working for a:</p><ul><li>charity</li><li>voluntary organisation or associated fund-raising body</li><li>statutory body</li></ul>
255,c469af81ca07e79d0e3309c458da88a86a2fdd8a,"<h2>Not entitled to the minimum wage</h2><p>The following types of workers aren’t entitled to the National Minimum Wage or National Living Wage:</p><ul><li>members of the armed forces</li><li>family members of the employer living in the employer’s home</li><li>non-family members living in the employer’s home who share in the work and leisure activities, are treated as one of the family and aren’t charged for meals or accommodation, for example au pairs</li><li>workers younger than school leaving age (usually 16)</li></ul>"
446,c54a95317f6d9b54ab693ce73c60a3a733d67dc1,<h3>Features of Centrepay</h3><p>There’s a $10 minimum amount for each regular deduction. Each deduction can have an end date or target amount in place.</p>
376,c57bb1a2bfdf3e185ae724283e511b594444ea92,"<h2>Apply for your initial Medicare provider number</h2><p>If you’re a new health professional you must be registered with the Australian Health Practitioner Regulation Agency (AHPRA), or a relevant registration body, before you apply.</p>"
362,c5933f894948f1a0efca59d7416be67c676f704f,"<p>If you would like to find out if you may be eligible for any of the benefits SSA administers, take the U.S. Social Security Administration’s (SSA) Benefit Eligibility Screening Tool questionnaire.</p>"
599,c63a5af81c67b9762036c0ed93473c8b7911d88a,"<h2>Casual or irregular work</h2><p>Someone is likely to be a worker if one of these apply:</p><ul><li>they occasionally do work for a specific business</li><li>the business doesn’t have to offer them work and they don’t have to accept it - they only work when they want to</li><li>their contract with the business uses terms like ‘casual’, ‘freelance’, ‘zero hours’, ‘as required’ or something similar</li><li>they had to agree with the business’s terms and conditions to get work - either verbally or in writing</li></ul>"
208,c6471a13706c5d651360739b036321d065927ca2,<h3>Register for Aged Care Online Claiming</h3><p>Home Care level 14 gives automatic authority to level 10.</p>
600,c6610cfcdd83551c4ab0200d6d111742b981dfa8,<h1>6. Extend your visa</h1><p>You may be able to stay longer to continue your course or study a new one.</p>
431,c6a257bf367d143390824e0c8307d4a5948fd947,"<p>In order to be eligible for this benefit, you must be a commercial fisherman. Fishermen who can prove that they suffered losses in income due to inability or reduced capacity to fish as a result of the damage sustained by oil and gas obstructions on the U.S. Outer Continental Shelf may be eligible for compensation for economic loss and property loss or damage.</p>"
401,c6de68a6f099287e71e30e52b8906ed4afa34c5c,<p>The tribunal will provide you with an interpreter if you’ve asked for one. They can translate what happens during the hearing but they can’t represent you or give you legal advice.</p>
535,c75c2d16432dd86a00c9347008c5f27f8736eb1c,"<p>Eligible applicants may obtain direct loans for up to a maximum indebtedness of $300,000 and a direct operating Microloan for up to a maximum indebtedness of $50,000. Maximum indebtedness for a guaranteed loan is $1,399,000 (amount adjusted annually for inflation). The repayment term may vary, but typically it will not exceed seven years for intermediate-term purposes. Annual operating loans are generally repaid within 12 months or when the commodities produced are sold. In general, loan funds may be used for normal operating expenses, machinery and equipment, minor real estate repairs or improvements, and refinancing debt.</p>"
597,c7ecbe60b48514bfffe7dafa2f8179f24c0bcaac,"<p>If you’ve committed or attempted fraud, one or more of the following may also happen:</p><ul><li>you’ll be told to pay back the overpaid money</li><li>you may be taken to court or asked to pay a penalty (between £350 and £5,000)</li><li>your benefits may be reduced or stopped</li></ul>"
25,c80d9a7fc7a88933de5fc79c3ed1ee0864873bf3,"<p>Each intermediary lender has its own lending and credit requirements. However, business owners contemplating application for a microloan should be aware that intermediaries will generally require some type of collateral, and the personal guarantee of the business owner.</p>"
586,c85da223b6d1a15de1b3be6097fbd4a87a4e2d1a,"<h4>Suspending and tailoring deductions</h4><p>You can suspend, increase or decrease deductions for up to 13 weeks.</p>"
169,c8e05926ce5424a4e26dc8cb9069926c9b2b44fd,"<h2>Not entitled to the minimum wage</h2><p>The following types of workers aren’t entitled to the National Minimum Wage or National Living Wage:</p><ul><li>self-employed people running their own business</li><li>company directors</li><li>volunteers or voluntary workers</li><li>workers on a government employment programme, such as the Work Programme</li></ul>"
186,c915dc51bdf700e3eb5efdfa9f6811f997e7199d,"<p>Loans are made to farmers, associations of farmers, family farm corporations, Indian tribes, nonprofit organizations, public agencies, and associations of farmworkers. Typically, loan applicants are unable to obtain credit elsewhere, but in some instances, farmers able to get credit elsewhere may obtain loans at a rate of interest based on the cost of federal borrowing. Grants are made to farmworker associations, nonprofit organizations, Indian tribes, and public agencies. Funds may be used in urban areas for nearby farm labor. (This is the only Rural Housing Service rural service area exception.)</p>"
200,c93f2c985b98ec9c1dfa7a68551f26486f79f06b,<h2>Countries outside the EEA</h2><p>Bereavement Support Payment:</p><ul><li>Jamaica</li><li>Kosovo</li><li>Macedonia</li><li>Montenegro</li></ul>
349,c9a84548fbf52161084dd7f0ea43c88cb5563ee0,"<h2>Exceptions</h2><p>If you commit benefit fraud and you get any of the following, none of your payments can be stopped or reduced:</p><ul><li>Maternity Allowance</li><li>Statutory Adoption Pay</li><li>Statutory Maternity Pay</li><li>Statutory Paternity Pay</li></ul>"
553,c9dda9a2498b8bec90bad3faca2e3d2af8fc0331,"<h2>Employment rights</h2><p>Workers are entitled to certain employment rights, including:</p><ul><li>getting the National Minimum Wage</li></ul>"
523,c9f86d5d314aa45536c4fee6adb89f398a00f189,<h2>Countries outside the EEA</h2><p>You may also be able to claim bereavement benefits in some countries outside the EEA.</p>
619,ca1de297d9b9b83a28bc4eda022990c9ea9a44be,"<p>Assist the 1994 Land-Grants in developing institutional capacity for formal post-secondary education in the food, agricultural and natural resource sciences. Program serves primarily American Indian students enrolled in associate or baccalaureate degree granting 1994 institutions. Vocational and certificate programs are also supported.</p>"
82,caa9e50447e4b655a047325a0c45b67827cb9125,"<h2>New law allows patients to purchase plants, seeds and clones</h2><p>Signed on May 16, SB 5131 allows authorized patients and designated providers that are entered into the medical marijuana database and hold a recognition card to purchase immature plants, clones, or seeds from a licensed producer (i.e., grower). The law went into effect July 23, 2017, and the Washington State Liquor and Cannabis Board (WSLCB) has written interim policies.</p>"
435,cba7a2f5512997f49b3ff0d77667c655ba661dbd,"<h1>Export animal bones, protein and other by-products: special rules</h1><p>You usually need to follow special rules to export animal bones, protein and other by-products.</p>"
101,cc20132fbe51ab93ad08e5e9ec1dc0ac375cf5bb,<h1>2. Eligibility</h1><p>You must apply for your visa no more than 6 months after you receive the CAS.</p>
458,cd2cd6b75923366719c193c54990347484e2e000,<h2>When you stop paying</h2><p>If you’re self-employed you stop paying:</p><ul><li>Class 2 National Insurance when you reach State Pension age</li><li>Class 4 National Insurance from 6 April (start of the tax year) after you reach State Pension age</li></ul>
12,cd988759224f3c03cbcbf37ea2cdb86de24ab2a3,<h3>Register for Aged Care Online Claiming</h3><p>Residential Care level 12 and Home Care level 12 give authority to:</p><ul><li>view latest and historical payment statements for the nominated service</li></ul>
526,cee96fab3367e96a557ea6725560ef7a76418d6a,<h1>Tax if you leave the UK to live abroad</h1><p>You’ll be charged a penalty if you don’t meet the deadline - it’s earlier if you’re sending your return by post (31 October).</p>
18,ceebc0213578eeeee230349d07253836e2e6d91f,"<h1>Employee rights when on leave</h1><p>Employee rights aren’t usually affected when they take maternity, paternity, adoption or parental leave and some employees can work up to 10 paid days during their leave.</p>"
587,cf0a35569898684de3fca1464c20f011fd304bd5,<h2>If you don’t agree with the response</h2><p>You may be able to claim costs (for example for postage or phone calls) if the Tax Credit Office admits they made a mistake. Ask them for details.</p>
462,cf304a678bf5abfa19fca4ea303e35c7a9781081,<h2>If you get divorced or dissolve your civil partnership</h2><p>You’ll get an extra payment on top of your State Pension if your ex-partner is ordered to share their Additional State Pension or protected payment with you.</p>
440,cf4c2c9c2039ddfec635f1d6c41aa14f02a485b9,<h1>8. Family members</h1><p>You can apply to bring a dependant to the UK if you’re:</p><ul><li>sponsored by a higher education institution on a course at level 7 on the Ofqual register or above that lasts 1 year or more</li><li>a new government-sponsored student on a course that lasts longer than 6 months</li><li>a Doctorate Extension Scheme student</li></ul>
295,cf58ade8e50dffe2d4b51bc1b318a1408cabc6be,"<p>To obtain a NADL, the law requires that:</p><ul><li>The applicant must be an eligible Veteran.</li><li>The tribal organization or other appropriate Native American group must be participating in the VA direct loan program. The tribal organization must have signed a Memorandum of Understanding with the Secretary of Veterans Affairs, that spells out the conditions under which the program will operate on its trust lands.</li></ul>"
575,cf83d2d1053023a98c1809fdb0e60fc301898781,<h2>Voluntary National Insurance contributions</h2><p>You need 30 years of National Insurance contributions to be eligible for the full basic State Pension.</p>
342,d077ce869500c06e80bf953d67beb2823825f8be,"<h1>Export food, drink and agricultural products: special rules</h1><p>Some countries may have import rules for certain goods. You can check by talking to your importer or getting help researching your export.  There is a ban on most food exports to Russia. Contact the APHA Centre for International Trade Carlisle for details.</p>"
595,d0c0b0183a884f6c21831588afe2132f598a4a4d,<h1>Benefit fraud</h1><p>You commit benefit fraud by claiming benefits you’re not entitled to on purpose. For example by:</p><ul><li>not reporting a change in your circumstances</li><li>providing false information</li></ul>
264,d0d1f94b2688d42b33b8b6d7c592f3f2b36d9ca0,"<h1>2. Eligibility</h1><p>You can get a CAS if your course is one of the following:</p><ul><li>at a higher academic level than your previous course</li><li>at the same level and related to your previous course or career aspirations - it must be degree level or above at a Higher Education Institution (HEI)</li><li>intercalated to a medicine, dentistry or medical science course you started studying under a Tier 4 (General) student visa</li></ul>"
400,d20f24693255e22c8ccc915c6dd900f5fe5ef7cb,"<p>If you would like to find out if you may be eligible for any of the benefits SSA administers, take the Benefit Eligibility Screening Tool questionnaire.</p>"
80,d2596bd5993c5fcc71b1e39d54f1654d264af567,<h1>1. Overview</h1><p>Use the minimum wage calculator to check if the correct minimum wage has been paid.</p>
382,d2b8acb4d5d184d96d1d281bee5f0ee3dd9899a3,<h2>Shared Parental Leave</h2><p>You may also be eligible for Shared Parental Leave (SPL) if your child was due or placed for adoption on or after 5 April 2015.</p>
31,d2c309285e7dae023dc74f5b517508e214f72e3e,"<h3>A pension worth up to £10,000</h3><p>You can usually take any pension worth up to £10,000 in one go. This is called a ‘small pot’ lump sum. If you take this option, 25% is tax-free.</p>"
496,d341b87525cbf864261da171908ce55aec6f0def,"<h4>Suspending and tailoring deductions</h4><p>You can suspend, increase or decrease deductions for up to 13 weeks.</p>"
343,d3fce91ffe087a1a789b72912f9f50045275b819,"<h1>Export food, drink and agricultural products: special rules</h1><p>Most countries require you to have a health certificate (‘phytosanitary certificate’) if you export fruit, vegetables or other plants to be used as food.</p>"
160,d4103ec1bee862bb290bb6f861b3a0446c7ca00e,<h2>If you’re only applying for Housing Benefit</h2><p>Apply through your local council if you’re only making a new claim for Housing Benefit. You can still make a new claim if you’re already getting other benefits.</p>
432,d44209144ea64665ef2de5e71732da84754fbcda,"<h1>Export drugs and medicines: special rules</h1><p>You need permission to export:</p><ul><li>controlled drugs like opioids, certain stimulants or psychotropic substances</li></ul>"
265,d4745b03f7e101b1e9f538e586046a120480f983,<h4>Multiple devices</h4><p>You can only use the Express Plus Child Support mobile app on 1 device. If you want to use the app on multiple devices you will need to change the PIN each time.</p>
122,d5015eb79f2ab92950bb9c84cf5eddaf45cd47eb,"<p>In order to qualify for this benefit program, you must meet the following requirements:</p><ul><li>Be at least 62 years old and not currently married</li><li>Be divorced from a person who receives Social Security retirement or disability benefits</li><li>Have been married to that person for at least 10 years before the date the divorce became final</li><li>Not be entitled an equal or higher retirement or disability benefits.</li></ul>"
580,d5209c3f1853272ab42367adc379b05df0ad6200,"<h3>You’re from Macedonia</h3><p>You can’t normally get Child Tax Credit. However, you may be able to if you’ve been getting payments for your children through Income Support or income-based Jobseeker’s Allowance.</p>"
151,d57acb7b56e8c493d83b1768a121d77816ce589d,"<h2>Designated Provider</h2><p>To be a designated provider for a qualifying medical marijuana patient, the person must be:</p><ul><li>Twenty-one years of age or older;</li><li>Named on the patient's medical marijuana authorization form.</li><li>Have a fully completed form also printed on tamper-resistant paper. The patient signs his or her copy of the authorization form, and the designated provider signs his or her own copy; and</li><li>Entered into the medical marijuana database and have a designated provider recognition card, if the patient chooses to be entered into the database.</li></ul>"
501,d5a39d149dbac2d695b8efe5673dfecd28f78c19,"<h2>If your circumstances change</h2><p>Your tax credits can go up or down if your family or work life change if you start a new job, you’re laid off work or your partner dies.</p>"
509,d5a7eb84a20ee3c812f028fdc0f17f1b0eb991c9,<h1>3. What happens at the hearing</h1><p>You must take your appeal papers and the documents you’re using as evidence. Evidence will usually be shared with all parties.</p>
272,d5d742f251ca4d1db1313c2da1440b166b582f1f,"<h2>General Program Requirements</h2><p>Any child in a school or institution that participates in the Special Milk Program can get milk. Schools may elect to offer free milk to low-income children. For this benefit program, your child must be attending a school that operates the Special Milk Program in Indiana.</p>"
499,d66d67f183add4874d88653356df20812f109e3c,<h2>Countries outside the EEA</h2><p>Bereavement Support Payment:</p><ul><li>USA</li></ul>
131,d6a6a992dfadc72ef1e9b39879cf90c632278dd4,<h3>You’re from Macedonia</h3><p>You may be able to get Working Tax Credit if you’re a national of Macedonia. You’ll need to be lawfully present in the UK.</p>
228,d752ee0af2d200afb785cbe9ee99f0ffc04c28a0,<h2>Losing benefits if you’re convicted of benefit fraud</h2><p>Your benefits can be reduced or stopped for up to 3 years if you’re convicted of benefit fraud. The amount of time they’re stopped for depends on how many times you’ve committed fraud.</p>
623,d758764617f61c47aa3c1e9e3430050f5ecfdee4,"<h2>Cooperatives</h2><p>No cooperative may be located in any of the following areas:</p><p>** Where prohibited by city, town, or county zoning laws.</p>"
16,d78496e9556dd8bf761a575ca078f7eb649ad8e8,"<h1>Amount/Elements</h1><ul><li>You’re a couple applying together : Up to £2,010 a year</li><li>You’re a single parent: Up to £2,010 a year</li><li>You work at least 30 hours a week: Up to £810 a year</li><li>You have a disability: Up to £3,000 a year</li></ul>"
307,d88ab51d6b71edcddede089b95e535fa85d42111,<p>Land eligible for wetland reserve easements includes farmed or converted wetland that can be successfully and cost-effectively restored. NRCS will prioritize applications based the easement's potential for protecting and enhancing habitat for migratory birds and other wildlife.</p>
52,d8d34c1b15bc25c6459c708abfa17e7daa8e7ea8,<h1>1. Overview</h1><p>You can apply for a Tier 4 (General) student visa to study in the UK if you’re 16 or over and you:</p><ul><li>meet the other eligibility requirements</li></ul>
543,d8dd891ad9f76f78c205d6b6773dd5729e570af6,<p>Title 29-A of the Maine Revised Statutes also handles child safety seat laws. All children who weigh less than 40 lbs. must ride in approved child safety seats.</p>
334,d909ec6a575aed1f41b56cddfac60f04421c456d,"<h3>If you export the same type of product again</h3><p>You can use the same certificate if your EHC number is still up to date. Check you have the most recent version in the latest  EHC list (PDF, 299KB, 70 pages)  . If you don’t, contact the APHA Centre for International Trade Carlisle.</p>"
248,d914700d50b287e1762a009d0e8b2c211ef8b47b,<h2>Your pay</h2><p>The work must last at least 4 weeks (or you must expect it to last 4 weeks) and must be paid.</p>
27,d981b2b973c5bd4790d297defeec1b65403e695c,"<h3>If you’re self-employed</h3><p>If the average hourly profit from your self-employed work is less than the National Minimum Wage, the Tax Credit Office may ask you to provide:</p><ul><li>details of the day-to-day running of your business</li></ul>"
237,d9c9380ae217052efb9b012aa11b64e259e0c6c9,<h2>Financial assistance for carers</h2><p>Carer Supplement is an annual lump sum payment to help you with the costs of caring for a person with disability or a medical condition if you are receiving Carer Payment or Carer Allowance.</p>
215,da6ff4de766c67f108c370a4f837c78b9889739c,"<p>Eligible applicants may obtain direct loans for up to a maximum indebtedness of $300,000, and guaranteed loans for up to a maximum indebtedness of $1,392,000 (amount adjusted annually for inflation).</p>"
77,dabe49219f564a7021101f1e044211e6ca53f714,<h2>Benefits that can’t be reduced or stopped</h2><p>The following benefits can’t be reduced or stopped if you commit benefit fraud:</p><ul><li>Attendance Allowance</li><li>Bereavement Payment</li><li>Bereavement Support Payment</li><li>Child Benefit</li></ul>
505,dad6c09483cdee614e0f7de83c7019a573eb3226,<h2>Transgender people</h2><p>Your State Pension might be affected if you’re a transgender person and you:</p><ul><li>were born between 24 December 1919 and 3 April 1945</li><li>were claiming State Pension before 4 April 2005</li><li>can provide evidence that your gender reassignment surgery took place before 4 April 2005</li></ul>
230,db17b5ea7f0727e40f5d022180ba341670ed1bb8,"<h1>3. Businesses</h1><p>If the purpose of your business is to buy and sell property (you’re a property developer, for example) you don’t pay Capital Gains Tax when you sell a property. Instead, you pay:</p><ul><li>Income Tax - if you’re a sole trader or partner</li><li>Corporation Tax - if you’re a limited company</li></ul>"
258,db3a0b027093fe5a1dc8d80bc85ceeaf71280418,<h3>Extended Family Tax Benefit Part A threshold</h3><p>If you get Family Tax Benefit Part A you’re eligible for the FTB Part A Medicare Safety Net threshold.</p>
506,db6685b4e40176340fa96ad1ec7a5c61223583e1,"<h1>1. Overview</h1><p>If you’re eligible but don’t get paid automatically, you’ll need to make a claim.</p>"
30,db98af31e3c4df24a8e055ca1a4f4ef460c4b6c2,"<h2>Apply for your initial Medicare provider number</h2><p>If you’re a graduating health professional and have an intern position, or you’re a registered provider seeking access to Medicare benefits for the first time, you must apply for an initial Medicare provider number. This number identifies you as a health professional at your practice location.</p>"
584,dbd1a50d7186a61c651031dd072ec79bdb263047,"<p>A borrower may be:</p><ul><li>An individual</li><li>A cooperative organization, corporation, partnership, or other legal entity organized and operated on a profit or nonprofit basis</li><li>An Indian tribe on a Federal or state reservation or other Federally recognized tribal group, or</li><li>A public body.</li></ul>"
602,dc136573ad4896532a304f758e335e8b7f0c9ddc,"<h2>Taking repayments from your benefits</h2><p>If the estate shows the person who died shouldn’t have got the income-related benefits they were on, contact Debt Management Recovery From Estates instead.</p>"
612,dd465c5d0c212e9e1e4f2fd0af853920a8e06dbf,"<h3>Couples and families</h3><p>If all family members are on the same Medicare card, you still need to register.</p>"
423,dd4cb41e8c180a800a000c796ac71f7fc58eb66d,"<h1>Bankruptcy</h1><p>Other types of bankruptcy include Chapters 9, 12 and 15. Cases under these chapters of the bankruptcy code involve municipalities, family farmers and fisherman, and international cases.</p>"
251,de47b135d20d871661cb65642851512f3716d2ad,"<h2>Your course</h2><p>You can do a course that’s one of the following:</p><ul><li>full-time leading to a qualification that’s at least level 6 on the Ofqual register</li><li>part-time leading to a qualification that’s at least level 7 on the Ofqual register</li><li>an overseas course of degree level study that’s equal to a UK higher education course and is being run by an overseas higher education institution</li><li>full-time, with at least 15 hours per week of organised daytime study, leading to a qualification which is at least level 3 on the Ofqual register</li></ul>"
234,de579de091aa58bece0274cead11f8e80d043efd,"<h1>Self-Employment Tax</h1><ul><li>If your net earnings from self-employment were $400 or more.</li><li>If you work for a church or a qualified church-controlled organization (other than as a minister or member of a religious order) that elected an exemption from social security and Medicare taxes, you are subject to SE tax if you receive $108.28 or more in wages from the church or organization.</li></ul>"
261,de6cbe189eb66337cd784d19d4975369210bfde3,<h1>Tax if you leave the UK to live abroad</h1><p>You must tell HM Revenue and Customs (HMRC) if you’re either:</p><ul><li>leaving the UK to live abroad permanently</li><li>going to work abroad full-time for at least one full tax year</li></ul>
308,debdbd2986f07a1e640edc30056c9b660908ac3c,<h1>General Program Requirements</h1><p>Only accredited 1994 Land-Grant Institution as authorized by Congress are eligible.</p>
91,dfdbf301af76861473733ba645c2252261067183,"<p>Generally, in order to receive VA benefits and services, the Veteran’s or Servicemember's character of discharge or release must be under other than dishonorable conditions (i.e., honorable, under honorable conditions, general). However, individuals receiving undesirable or bad conduct, and other types of dishonorable discharge may qualify for  certain VA benefits.</p>"
280,e14236fe70200d956cf29c9fccfdd870cd30cc1d,"<h2>Checklist</h2><p>You may get a higher rate of Family Tax Benefit Part B if you’re returning to work for the first time since:</p><ul><li>the birth of your child, or</li><li>your child entered your care</li></ul>"
341,e1848601b35c0d57df1adf40ad9239cb45b8676f,"<h1>Export plants, seeds, bulbs and wood: special rules</h1><p>If your plant is a fireblight host, you can only send it to another ‘protected zone’ if they come from a place with  fireblight buffer zone status (PDF, 202KB, 2 pages)  . Contact the Plant Health Office if you’re not sure where protected zones are.</p>"
148,e227e82eb5fa4b331c78e386103f2a683c18a43e,<h1>4. Maternity and childcare benefits</h1><p>You can also get the following in an EEA country or Switzerland if you’re eligible:</p><ul><li>Guardian’s Allowance (you can claim this if you’re getting Child Benefit for a child whose parents have both died)</li></ul>
282,e27ed3ddcb818ff1a5e380c99fc14c1423e5b6e1,"<h2>How to submit a claim</h2><p>The quickest and easiest way to claim your Medicare benefit is at your doctor's practice. Ask if they can do this for you. If your doctor doesn't offer electronic claiming, you can claim your Medicare benefit using:</p><ul><li>your Medicare online account through myGov, or</li><li>the Express Plus Medicare mobile app</li></ul>"
66,e3254fbb8ce3bf3bbf799d741d48b663cb1fc28a,<h2>If your course starts before 1 August 2016</h2><p>You must be 24 or older on the first day of your course.</p>
168,e32775d86794dcc72856a1a9779b0db1da8b863c,<h2>If your course starts on or after 1 August 2016</h2><p>You must be 19 or older on the first day of your course.</p>
408,e3aad523e67232d59887410a14315784d7ecee2c,<h2>Working after State Pension age</h2><p>You don’t have to stop working when you reach State Pension age but you’ll no longer have to pay National Insurance. You can also request flexible working arrangements.</p>
298,e3e85506d851aa0be8ce1280e49f2f35690a81fb,<h1>7. Inheriting or increasing State Pension from a spouse or civil partner</h1><p>You may inherit part of or all of your partner’s extra State Pension or lump sum if:</p><ul><li>they died while they were deferring their State Pension (before claiming) or they had started claiming it after deferring</li><li>they reached State Pension age before 6 April 2016</li><li>you were married or in the civil partnership when they died</li></ul>
378,e4254247c0898ad1728a30c70f1a47a30e55182f,<p>The Conservation Reserve Program (CRP) pays a yearly rental payment in exchange for farmers removing environmentally sensitive land from agricultural production and planting species that will improve environmental quality.</p>
491,e5523c6e93c3535f1959bfee5084f959252f57fa,<h3>Appeal to the Upper Tribunal Administrative Appeals Chamber</h3><p>You must then follow 3 steps.</p>
102,e579aa599ceda30399379976383f28979760dc8e,<p>The Social Security Divorced Spouse Benefits are a federally funded program administered by the U.S. Social Security Administration (SSA). These benefits are paid to divorced spouses of workers who are receiving (or are eligible to receive) Social Security benefits.</p>
187,e5bfa7c41165ab6ec7abf851061bddb859ef0857,"<h1>Export chemicals: licences and special rules</h1><p>Within the EU, there aren’t special rules unless you export controlled chemicals, for example those with a military use.</p>"
350,e64967a68daa4183e650faab986879500600befb,"<p>The goal of FSA's farm loan programs is to graduate its borrowers to commercial credit. Once a farmer is able to obtain credit from the commercial lending sector, the agency's mission of providing temporary, supervised credit is complete.</p>"
417,e6ae52f66951c1d814f58af5f4681d7f5351e0af,"<h1>Medical Marijuana</h1><p>To be a medical marijuana patient in the state of Washington, you must get a Medical Marijuana Authorization from a healthcare practitioner allowed to authorize marijuana for medical purposes. This allows you to grow four plants.</p>"
315,e6f109e0eea0d6f3e7b66da0696b672c0c97b600,"<p>Land eligible for agricultural easements includes cropland, rangeland, grassland, pastureland and nonindustrial private forest land. NRCS will prioritize applications that protect agricultural uses and related conservation values of the land and those that maximize the protection of contiguous acres devoted to agricultural use.</p>"
386,e7f910fea3f3223e7fad1d1821c5ae0361fef0c7,"<h2>Child Support representative</h2><p>This person must be 18 or older. They shouldn’t be:</p><ul><li>a child who you paid or get child support for, even if they’ve turned 18</li><li>the other parent in your child support case</li></ul>"
140,e87e04a910e35bbb3e9d6f0f5e2c4cfd4591811d,"<p>Clothing Allowance is an annual sum of money paid to any Veteran who, because of a service-connected disability:</p><ul><li>Wears or uses a prosthetic or orthopedic appliance which tends to wear or tear clothing, OR</li><li>Uses medication, which a physician has prescribed for a skin condition that is due to a service-connected disability and causes irreparable damage to the Veteran's outer garments</li></ul>"
189,e8b1847cd6cbf22292eb8561502a98f288a20bf2,"<h3>Browser requirements for Aged Care Online Services</h3><p>Your browser needs to be set to allow Secure Sockets Layer (SSL), cookies and JavaScript. Most browsers are supplied with SSL, cookies and JavaScript turned on. You shouldn’t need to change these settings. If you need to change these settings you can find more information in your browser’s help function.</p>"
36,e8fc13ea3c94dc780fa8b0c08bd45de24937d361,"<p>In order to qualify for this benefit program, your business or private non-profit organization must have sustained physical damage and be located in a disaster declared county.</p>"
463,e93af50d988dc5c2e62d92b8ab3bd4266ba16d98,<h1>1. Overview</h1><p>You don’t pay tax on things like:</p><ul><li>rent you get from a lodger in your house that’s below the rent a room limit</li></ul>
429,e98801224f9e8fd002106fb72be59597e1c3e537,"<h1>Businesses and charging VAT</h1><p>If you’ve charged more VAT than you’ve paid, you have to pay the difference to HMRC. If you’ve paid more VAT than you’ve charged, you can reclaim the difference from HMRC.</p>"
460,ea4c92d3dc8379032c32b1a244a00e580b3fb2cc,"<h3>Reduced rate</h3><p>When you charge this rate can depend on what the item is as well as the circumstances of the sale, for example:</p><ul><li>children’s car seats and domestic fuel or power are always charged at 5%</li><li>mobility aids for older people are only charged at 5% if they’re for someone over 60 and the goods are installed in their home</li></ul>"
605,ea745dacd1aafe6b49c05ef6fe08affbebdb61a7,<h2>If your private pensions total more than £1 million</h2><p>You usually pay a tax charge if the total value of your private pensions is more than £1 million. Your pension provider will take off the charge before you get your payment.</p>
329,eb373feb0e022c15ca5b084cc847abdb725d7588,"<h3>Who it's for</h3><p>If you’re single, you don’t need to do anything - you’re automatically registered. If you’re a couple or part of a family, you need to register.</p>"
165,eb4a6de4b8936f190e6a4fb61ddc76348bc29dcd,<h3>Register for Aged Care Online Claiming</h3><p>Residential Care level 13 gives automatic authority to level 8.</p>
277,ec33da9155d683bf47c11405608fca2b2e2bb637,"<h2>When you stop paying</h2><p>If you’re employed, you stop paying Class 1 National Insurance when you reach the State Pension age.</p>"
96,ec813889c15da2fd6aa9f5ee98300a45eee98846,"<h2>If your benefits stop</h2><p>Some benefits stop if you go back to work, work more hours or earn more money.</p>"
537,ec853b302721acf0a07449307499986d7f3fb6ac,<h3>Apply for an export licence</h3><p>You don’t need one of these licences to export ‘over the counter’ veterinary medicines classed as ‘AVM-GSL’. You can check classifications on the Veterinary Medicines Directorate (VMD) product information database.</p>
301,ec94d009cc9028364dcc397f862307f57a4a2b22,<h2>National Insurance</h2><p>You might want to carry on paying National Insurance while you’re abroad if you’re:</p><ul><li>planning to come back to the UK</li><li>going to claim the State Pension later</li></ul>
85,ec96a233d50614319cc28a6d864ffef7ef15e575,<h1>5. Illness and injury benefits</h1><p>You can carry on getting contribution-based ESA for up to 26 weeks if you’re going abroad for medical treatment for yourself or your child.</p>
62,ed6cc64584a85a51d53ddb6acfc32da163311c58,"<h1>Tax if you leave the UK to live abroad</h1><p>If you’re non-resident, you don’t pay UK tax on income or gains you get outside the UK. You may be non-resident the day after you leave the UK - this depends on your situation and how ‘split year treatment’ applies to you.</p>"
345,ed821e6fd846f9de981f8db486ef359dfb9be430,<h2>If you did not work in Washington state</h2><p>You cannot apply for unemployment benefits in Washington or file weekly claims here if you did not work in this state during the past 18 months. The only exceptions are if you were in the military or worked for the federal government.</p>
